,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,siblings,father_income,mother_income,soft_skills,python_skill,excel_skill,sql_skill,addr_postal,addr_district,addr_city
622,623,,18.0,Female,,+998983503851,North Adamton,,,Python,,active,15.5,,130.0,2022-10-12 04:59:01,"54503 Weber Islands, West Jennifer","anyone, whom",2.0,1121.0,1265.0,"far, phone",4.0,5.0,3.0,,,
623,624,,20.0,Female,67.0,+998291317348,West Anthony,djefferson@martinez.biz,2022-06-08 16:26:47,Other,,inactive,0.0,,200.0,2023-08-13 15:39:07,,,,,,,,,,,,
624,625,Mark Stewart,21.0,Unknown,66.0,,Rileyview,invalid_email,,Python,110,inactive,-2.0,excellent,204.0,2022-09-25 09:15:45,"Apartment 50, Saraberg district, Tashkent, UZ, 100802","under, participant",1.0,262.0,1221.0,"share, hear",3.0,1.0,1.0,100802.0,Saraberg district,Tashkent
625,626,Linda Jacobson,22.0,Unknown,,+998729087919,North Matthew,,,Python,,inactive,,excellent,226.0,,"Apartment 36, Campbellshire district, Tashkent, UZ, 100191","eight, mission",3.0,1088.0,759.0,"together, do",5.0,5.0,2.0,100191.0,Campbellshire district,Tashkent
626,627,Anthony Hill,19.0,Male,,,Richardsonton,invalid_email,,Python,,inactive,15.5,excellent,12600.0,,,"ground, rule",1.0,866.0,219.0,"meet, describe",4.0,1.0,1.0,,,
627,628,Ruben Howard,,Female,,+998489146070,Lake Bruce,invalid_email,,Other,110,active,0.0,good,116.0,,"842 Robinson Neck Suite 458, Lewisville",,,,,,,,,,,Lewisville
628,629,Eddie Miranda,21.0,Male,90.0,+998715872126,Port Kimberly,invalid_email,,Other,,active,3.87,excellent,181.0,,"580 Sean Walk, South Saraview","term, face",4.0,762.0,618.0,"night, red",3.0,1.0,4.0,,,
629,630,,22.0,Female,65.0,+998547369013,Dustinmouth,invalid_email,2022-10-11 23:04:59,Data Science,110,active,,,262.0,,"Apartment 15, West Joseph district, Tashkent, UZ, 100817",,,,,,,,,100817.0,West Joseph district,Tashkent
630,631,,19.0,Female,90.0,,Patriciaport,kristencohen@brown.com,,Data Science,,pending,0.0,,214.0,2023-04-22 04:01:42,"New Raymondchester 21-kv, dom 12, Tashkent","range, evidence",4.0,480.0,454.0,"study, listen",3.0,1.0,4.0,,,Tashkent
631,632,Michelle Price,20.0,Male,93.0,+998678113920,Lake Mistyside,invalid_email,2020-12-02 21:26:45,Data Science,80,pending,1.39,excellent,187.0,,UZ 100591 Tashkent Bradleymouth,"radio, arm",0.0,1476.0,1385.0,"offer, hair",1.0,2.0,2.0,100591.0,,Tashkent
632,633,,18.0,Female,72.0,+998287610274,Jackieville,invalid_email,,Data Science,83,active,15.5,excellent,164.0,,"Apartment 36, Hoffmanbury district, Tashkent, UZ, 100441","shoulder, option",5.0,1141.0,431.0,"machine, use",4.0,4.0,5.0,100441.0,Hoffmanbury district,Tashkent
633,634,Jeffrey Greene,,Unknown,90.0,+998295068162,Lake Brianport,invalid_email,,Data Science,,active,4.05,excellent,187.0,,,,,,,,,,,,,
634,635,,21.0,Female,100.0,+998804356016,Lake Joshua,jacobsrandy@collins-harrison.biz,,Data Science,,pending,,good,294.0,2023-10-10 18:46:18,UZ 100086 Tashkent Teresafort,,,,,,,,,100086.0,,Tashkent
635,636,,19.0,Female,72.0,,Allenfort,,,Data Science,88,active,,excellent,252.0,,UZ 100295 Tashkent Lake Cassandraburgh,"yeah, poor",5.0,1144.0,1098.0,"everybody, easy",1.0,5.0,1.0,100295.0,,Tashkent
636,637,Melissa Floyd,18.0,Female,90.0,,Jamestown,,2012-03-24 00:00:00,Python,110,active,0.0,,112.0,,UZ 100152 Tashkent Michaelshire,,,,,,,,,100152.0,,Tashkent
637,638,,20.0,Female,,,Coopermouth,invalid_email,,Data Science,,pending,,excellent,230.0,,,,,,,,,,,,,
638,639,,22.0,Male,56.0,+998730572197,Monroeview,invalid_email,,Data Science,110,inactive,3.38,excellent,235.0,,UZ 100501 Tashkent South Robert,"defense, firm",1.0,1005.0,453.0,"capital, contain",4.0,3.0,1.0,100501.0,,Tashkent
639,640,,21.0,Unknown,90.0,,New Amandastad,invalid_email,2021-12-19 23:11:24,Python,,inactive,15.5,average,121.0,,,,,,,,,,,,,
640,641,,,Female,89.0,+998588638436,Lucasstad,invalid_email,,Python,,inactive,,,165.0,,"39572 Sparks Ville, Smithfort",,,,,,,,,,,Smithfort
641,642,Kristen Wu,20.0,Male,90.0,,Port Timothy,invalid_email,,Data Science,110,inactive,15.5,excellent,279.0,,"Apartment 23, Jayport district, Tashkent, UZ, 100728",,,,,,,,,100728.0,Jayport district,Tashkent
642,643,,,Female,90.0,,West Ryan,invalid_email,,Data Science,97,pending,,good,223.0,,"011 Clark Stravenue Apt. 882, Port Ericborough","prove, rest",3.0,580.0,929.0,"carry, cover",5.0,3.0,2.0,,,
643,644,,,Female,52.0,+998342821013,East Angelabury,invalid_email,1977-10-13 00:00:00,Python,84,inactive,,,212.0,,"Apartment 5, Irwinport district, Tashkent, UZ, 100581","plan, hotel",1.0,1063.0,604.0,"whose, glass",4.0,1.0,2.0,100581.0,Irwinport district,Tashkent
644,645,Michael Richardson,20.0,Male,90.0,,Carsonbury,invalid_email,2021-07-27 11:32:29,Python,95,pending,,,247.0,,"Apartment 41, North Benjamin district, Tashkent, UZ, 100898","call, low",2.0,944.0,291.0,"scientist, subject",5.0,2.0,3.0,100898.0,North Benjamin district,Tashkent
645,646,Karen Miller,,Female,78.0,+998071242803,New Anthonyberg,,,Python,89,inactive,,,66.0,,"Apartment 12, East Christopher district, Tashkent, UZ, 100491",,,,,,,,,100491.0,East Christopher district,Tashkent
646,647,Meagan Benton,19.0,Female,61.0,,West Edward,nathanortiz@stein.com,,Data Science,115,active,,excellent,299.0,,UZ 100647 Tashkent Fordton,,,,,,,,,100647.0,,Tashkent
647,648,Michelle Turner,20.0,Male,90.0,,Port Bethanyton,invalid_email,2020-11-05 08:00:10,Python,110,inactive,,average,84.0,2021-12-16 19:16:51,"Lake James 13-kv, dom 2, Tashkent","force, as",5.0,1332.0,579.0,"store, artist",5.0,2.0,4.0,,,Tashkent
648,649,,21.0,Unknown,,+998141352854,West Eric,,2016-03-19 00:00:00,Python,112,pending,,excellent,61.0,,"Apartment 22, Thomasborough district, Tashkent, UZ, 100030",,,,,,,,,100030.0,Thomasborough district,Tashkent
649,650,Janice Sutton,,Unknown,,,Carterton,,,Python,64,pending,,average,284.0,,,,,,,,,,,,,
650,651,Ryan Wilson,18.0,Female,65.0,+998414814742,Michaelport,jacksonvictoria@mullins-fuller.net,,Data Science,98,active,2.23,excellent,183.0,,UZ 100519 Tashkent Rodneytown,"recently, catch",3.0,310.0,480.0,"night, none",3.0,5.0,1.0,100519.0,,Tashkent
651,652,,18.0,Female,90.0,,Danatown,invalid_email,,Python,,inactive,0.0,excellent,131.0,2022-12-01 23:40:15,UZ 100805 Tashkent Cabreraberg,,,,,,,,,100805.0,,Tashkent
652,653,Melissa Moore DDS,20.0,Male,84.0,+998493087722,South Johnton,invalid_email,,Python,,pending,1.3,excellent,135.0,,"Apartment 17, West Gregoryburgh district, Tashkent, UZ, 100707",,,,,,,,,100707.0,West Gregoryburgh district,Tashkent
653,654,Tina Brown,20.0,Female,,,Ginafort,invalid_email,,Python,120,pending,,excellent,225.0,,"West Jameschester 12-kv, dom 34, Tashkent",,,,,,,,,,,Tashkent
654,655,,21.0,Female,94.0,,Grayborough,,,Data Science,,active,,good,292.0,,,"television, sport",2.0,291.0,982.0,"security, successful",4.0,2.0,3.0,,,
655,656,Brandon Gross,22.0,Female,79.0,+998305345966,Paulfort,nwong@yahoo.com,,Data Science,110,inactive,-2.0,,197.0,,"7610 Baker Glens Suite 376, Port Carol","woman, human",2.0,1028.0,412.0,"power, read",2.0,2.0,4.0,,,
656,657,Eric Stewart,22.0,Male,74.0,,Williamsborough,invalid_email,2023-04-04 05:52:51,Data Science,,active,-2.0,average,188.0,,"Shahburgh 22-kv, dom 42, Tashkent","standard, attack",5.0,1388.0,617.0,"threat, this",4.0,3.0,5.0,,,Tashkent
657,658,Kaitlin Cobb,,Female,90.0,+998281036799,Coxfort,invalid_email,,Python,,inactive,-2.0,average,167.0,,,"clear, miss",3.0,705.0,1163.0,"accept, article",2.0,1.0,4.0,,,
658,659,Brittney Chapman,19.0,Female,60.0,,Nicholasbury,invalid_email,,Data Science,110,active,15.5,,93.0,,UZ 100771 Tashkent South Janet,,,,,,,,,100771.0,,Tashkent
659,660,,,Unknown,90.0,+998119699710,Christopherton,invalid_email,,Data Science,,inactive,,excellent,259.0,,"West Kari 8-kv, dom 5, Tashkent","first, article",4.0,202.0,1468.0,"less, interview",1.0,3.0,2.0,,,Tashkent
660,661,Jennifer Chavez,21.0,Male,,,Rodriguezberg,invalid_email,,Other,113,active,-2.0,excellent,160.0,,,"president, enter",1.0,1259.0,1324.0,"Congress, year",5.0,2.0,3.0,,,
661,662,,20.0,Unknown,80.0,,Port Daniel,ageorge@gmail.com,,Python,110,active,,,73.0,,"Lake Christopherchester 3-kv, dom 9, Tashkent",,,,,,,,,,,Tashkent
662,663,Thomas Bailey,,Male,90.0,+998413476512,Melissachester,invalid_email,,Python,110,inactive,,average,295.0,,UZ 100301 Tashkent West Jessefurt,"build, break",0.0,1290.0,1099.0,"suffer, meet",1.0,1.0,2.0,100301.0,,Tashkent
663,664,Joel Lam,18.0,Female,88.0,+998856995473,Lake Josephbury,invalid_email,,Python,100,inactive,3.46,good,294.0,,"Apartment 4, Jordanton district, Tashkent, UZ, 100711","line, can",2.0,1167.0,863.0,"talk, always",3.0,2.0,5.0,100711.0,Jordanton district,Tashkent
664,665,,,Female,73.0,+998619055823,New Wendyville,invalid_email,,Python,,inactive,3.93,excellent,257.0,,"Apartment 35, North Davidburgh district, Tashkent, UZ, 100920","take, group",4.0,502.0,570.0,"no, kitchen",4.0,2.0,4.0,100920.0,North Davidburgh district,Tashkent
665,666,,18.0,Male,60.0,+998450024191,Johnsonburgh,invalid_email,,Other,,inactive,,excellent,112.0,,,,,,,,,,,,,
666,667,Joshua Wiley,20.0,Female,70.0,,New Michael,invalid_email,,Data Science,110,inactive,2.35,,157.0,2022-06-17 13:07:01,UZ 100944 Tashkent Paulburgh,,,,,,,,,100944.0,,Tashkent
667,668,,,Unknown,90.0,,South Ryan,villarrealronald@rogers.com,,Other,110,active,15.5,good,247.0,,"Apartment 42, Christieville district, Tashkent, UZ, 100696","third, out",3.0,1022.0,295.0,"discussion, democratic",5.0,3.0,5.0,100696.0,Christieville district,Tashkent
668,669,Andrea Thomas,,Female,90.0,+998775355925,Kennethland,invalid_email,1982-07-22 00:00:00,Other,80,inactive,,excellent,5800.0,,UZ 100474 Tashkent Jasonhaven,"live, arrive",1.0,324.0,909.0,"soldier, skin",5.0,5.0,4.0,100474.0,,Tashkent
669,670,,,Male,90.0,,West Kimberly,,2022-01-22 09:55:31,Python,,active,3.87,good,61.0,,"Apartment 28, North Lauraville district, Tashkent, UZ, 100298",,,,,,,,,100298.0,North Lauraville district,Tashkent
670,671,,,Male,91.0,+998815921677,Lake Susan,frazieramber@gmail.com,,Data Science,,inactive,15.5,excellent,270.0,,"Apartment 32, West Angela district, Tashkent, UZ, 100459",,,,,,,,,100459.0,West Angela district,Tashkent
671,672,Frank Ward,,Female,90.0,,West Erikamouth,rowevalerie@gmail.com,,Other,110,pending,15.5,excellent,84.0,,UZ 100098 Tashkent North Tammy,"rise, instead",2.0,520.0,1164.0,"miss, operation",1.0,4.0,5.0,100098.0,,Tashkent
672,673,Caitlin Brown,20.0,Female,90.0,+998840217757,East Jasmineborough,invalid_email,2018-12-21 00:00:00,Data Science,,active,0.0,excellent,297.0,,UZ 100047 Tashkent Ruiztown,,,,,,,,,100047.0,,Tashkent
673,674,Aaron Reynolds,,Female,93.0,+998665415025,Johnshire,,,Data Science,,active,,good,56.0,,UZ 100463 Tashkent Allenberg,,,,,,,,,100463.0,,Tashkent
674,675,,,Female,68.0,,Vanessaburgh,rjohnson@gmail.com,,Other,92,pending,-2.0,excellent,181.0,,,"bed, address",5.0,1449.0,792.0,"health, production",2.0,2.0,3.0,,,
675,676,Keith Marshall,,Male,,+998021482218,Lake Ricardo,,2021-02-28 23:36:03,Data Science,110,inactive,0.0,excellent,245.0,,,"security, artist",3.0,971.0,544.0,"smile, area",4.0,5.0,1.0,,,
676,677,Christopher Griffin,22.0,Male,90.0,,New Jessicaburgh,danielsbrent@gmail.com,,Data Science,70,active,-2.0,excellent,227.0,,UZ 100395 Tashkent Lake Andre,"seven, or",2.0,522.0,1281.0,"since, Mr",2.0,4.0,2.0,100395.0,,Tashkent
677,678,Amanda Johnson,18.0,Female,,,Lake Lindsayport,,,Python,,pending,,excellent,259.0,,UZ 100414 Tashkent Andreafort,"need, when",2.0,1056.0,1402.0,"partner, notice",5.0,1.0,2.0,100414.0,,Tashkent
678,679,Gary Munoz,,Female,90.0,+998665141194,Port Michaelton,invalid_email,,Other,110,inactive,,average,29300.0,,UZ 100733 Tashkent North Davidberg,,,,,,,,,100733.0,,Tashkent
679,680,Tammy Haynes,18.0,Female,,,South Elizabethborough,invalid_email,,Data Science,110,pending,15.5,excellent,262.0,,"2547 Brandon Points Suite 778, Ricetown",,,,,,,,,,,Ricetown
680,681,Jennifer Hanson,18.0,Male,90.0,,Williamsport,invalid_email,,Other,110,active,-2.0,average,188.0,,"New Whitney 5-kv, dom 24, Tashkent",,,,,,,,,,,Tashkent
681,682,Steven Rodriguez,20.0,Female,73.0,+998703425040,Donnaview,,2023-01-20 10:26:48,Python,110,active,3.89,excellent,260.0,2021-07-29 19:42:40,UZ 100158 Tashkent North Toddfurt,"no, score",5.0,900.0,729.0,"staff, beat",5.0,3.0,3.0,100158.0,,Tashkent
682,683,Joseph Ruiz,21.0,Unknown,,+998323764962,Davidfort,stoutpaul@yahoo.com,,Other,91,inactive,-2.0,excellent,15800.0,,,"couple, grow",5.0,995.0,458.0,"surface, control",2.0,5.0,2.0,,,
683,684,,22.0,Male,85.0,+998646890569,Clairestad,invalid_email,,Data Science,110,active,,average,162.0,,UZ 100137 Tashkent Gloverborough,,,,,,,,,100137.0,,Tashkent
684,685,Scott Vazquez,,Female,90.0,+998358938079,North Rachelville,xkelley@gmail.com,2023-08-03 11:46:45,Data Science,,inactive,,excellent,260.0,,"840 Mcdaniel Route Suite 183, Joshuatown","hospital, address",2.0,1436.0,1024.0,"religious, when",1.0,4.0,3.0,,,Joshuatown
685,686,Christina Small MD,20.0,Unknown,66.0,+998748314110,Port Juliaport,invalid_email,,Python,,pending,-2.0,average,177.0,2021-07-07 03:35:25,UZ 100787 Tashkent Carneyview,,,,,,,,,100787.0,,Tashkent
686,687,Sarah Brown,20.0,Unknown,90.0,,Robertsville,invalid_email,,Other,,active,,average,165.0,,UZ 100811 Tashkent Johnnyton,"who, player",2.0,1136.0,925.0,"throw, central",4.0,1.0,2.0,100811.0,,Tashkent
687,688,Samuel Garcia,18.0,Female,52.0,+998100875148,Gonzalezfurt,andrew67@hotmail.com,,Data Science,115,inactive,15.5,average,177.0,,UZ 100532 Tashkent Kevintown,"rich, road",5.0,269.0,897.0,"find, grow",2.0,2.0,3.0,100532.0,,Tashkent
688,689,,21.0,Unknown,67.0,,East Markview,gregory47@garcia-maldonado.com,,Data Science,110,pending,,excellent,21300.0,,"South Thomas 10-kv, dom 16, Tashkent","wide, rise",1.0,1339.0,1052.0,"me, campaign",5.0,3.0,5.0,,,Tashkent
689,690,Thomas Hickman,20.0,Female,90.0,+998747484448,Yangstad,bgarcia@yahoo.com,,Other,,inactive,15.5,,275.0,,"234 Jennifer Station, Tylerfurt",,,,,,,,,,,Tylerfurt
690,691,Clinton Walton,,Female,,+998865024744,South Aliciamouth,invalid_email,2024-05-12 00:00:00,Other,,inactive,3.29,good,184.0,,"Lake Robert 27-kv, dom 23, Tashkent","responsibility, person",2.0,1125.0,576.0,"language, money",4.0,1.0,1.0,,,Tashkent
691,692,Ryan Johnson,,Female,,+998252784352,West Jamesfurt,christycole@hotmail.com,,Other,110,inactive,,average,283.0,,,"tree, Democrat",2.0,900.0,381.0,"who, financial",1.0,3.0,1.0,,,
692,693,John Martin,19.0,Female,95.0,+998294256887,Thompsonmouth,invalid_email,2023-06-02 04:43:42,Python,110,inactive,0.0,excellent,254.0,,"99339 Daniel Plains Suite 713, Carterstad","yeah, stay",0.0,443.0,881.0,"address, step",1.0,4.0,4.0,,,Carterstad
693,694,,,Female,,,Mcdonaldmouth,adamsandrew@sharp.biz,,Python,110,pending,1.68,good,113.0,1999-09-11 02:34:00,"West Matthewfurt 15-kv, dom 32, Tashkent",,,,,,,,,,,Tashkent
694,695,,18.0,Female,70.0,,West Patrickchester,vthompson@lewis.com,1995-07-13 00:00:00,Python,83,inactive,-2.0,good,208.0,1972-05-01 21:41:00,"19337 Fitzgerald Rapids Suite 180, Tiffanytown",,,,,,,,,,,Tiffanytown
695,696,,22.0,Male,90.0,,Hermanhaven,invalid_email,2023-01-22 01:22:53,Other,,inactive,,average,73.0,1997-06-04 06:01:00,"615 Freeman Camp, Sandersberg","civil, follow",2.0,1346.0,1300.0,"bag, picture",3.0,2.0,2.0,,,Sandersberg
696,697,,,Unknown,93.0,+998928790399,Watsonbury,,1998-06-04 00:00:00,Data Science,,inactive,,good,203.0,,"1505 Moon Shore, Smithchester",,,,,,,,,,,Smithchester
697,698,Theresa King,19.0,Male,91.0,+998246227514,Hurleyburgh,,,Data Science,,active,1.22,excellent,226.0,,,,,,,,,,,,,
698,699,Charles White,20.0,Female,90.0,+998573955677,New Antonio,invalid_email,2022-05-08 12:54:14,Data Science,110,inactive,-2.0,,225.0,,"Apartment 1, Fisherbury district, Tashkent, UZ, 100016","side, resource",5.0,1429.0,928.0,"race, as",5.0,4.0,1.0,100016.0,Fisherbury district,Tashkent
699,700,Angela Nichols,19.0,Female,90.0,+998150867047,South Christopherberg,,,Python,,inactive,0.0,good,5600.0,,"West Sara 6-kv, dom 12, Tashkent","vote, speak",3.0,358.0,1422.0,"occur, we",2.0,5.0,5.0,,,Tashkent
700,701,,,Female,,+998109989562,North Kimberlymouth,invalid_email,,Data Science,110,pending,15.5,,10200.0,,,,,,,,,,,,,
701,702,Megan Lester,18.0,Female,90.0,+998248198098,Port Victoria,invalid_email,,Data Science,67,pending,3.2,excellent,106.0,,,,,,,,,,,,,
702,703,,19.0,Male,55.0,+998638635253,Colemanmouth,,1999-10-30 00:00:00,Other,110,inactive,15.5,excellent,217.0,,"North Zacharyville 23-kv, dom 2, Tashkent",,,,,,,,,,,Tashkent
703,704,,,Female,90.0,+998490999472,Rogersbury,bkim@hotmail.com,2000-06-10 00:00:00,Data Science,99,inactive,,,246.0,,,"create, kind",5.0,678.0,589.0,"management, point",2.0,2.0,5.0,,,
704,705,Blake Schneider,22.0,Female,50.0,+998162053111,North Paultown,invalid_email,,Data Science,110,inactive,,excellent,93.0,,,,,,,,,,,,,
705,706,Jessica Mann,20.0,Male,96.0,+998332578220,Brookefort,invalid_email,,Data Science,110,active,15.5,good,264.0,,,"side, with",5.0,945.0,417.0,"he, guess",1.0,4.0,5.0,,,
706,707,Ronald Bowman,18.0,Female,,+998901275856,Sharonhaven,invalid_email,,Data Science,,pending,2.78,,243.0,,"48855 Griffith Flats Apt. 769, Port Lindseymouth","let, option",0.0,949.0,1167.0,"painting, tonight",3.0,3.0,2.0,,,
707,708,,21.0,Male,70.0,+998163288680,Lake Jonathan,invalid_email,2024-05-20 00:00:00,Other,65,inactive,2.74,good,72.0,,"5025 Stephanie Tunnel Apt. 091, Paulbury","your, likely",2.0,1401.0,260.0,"senior, now",5.0,2.0,5.0,,,Paulbury
708,709,Amanda Cortez,20.0,Female,89.0,+998754276850,South Jeffrey,invalid_email,2023-08-19 12:39:40,Data Science,91,inactive,,good,142.0,,,"assume, month",1.0,1227.0,875.0,"real, bring",4.0,1.0,3.0,,,
709,710,Amber Brock,20.0,Unknown,,,Mirandaville,brianbenson@yahoo.com,2022-01-27 16:31:06,Data Science,110,active,0.0,average,191.0,,"986 Brown Cliff Apt. 309, New Gregory",,,,,,,,,,,
710,711,,20.0,Female,62.0,,West Mark,codycarroll@hotmail.com,2023-05-28 01:51:10,Other,110,pending,15.5,excellent,95.0,,"696 Roth Falls Suite 393, Port Joseph","our, thing",0.0,888.0,1339.0,"between, information",2.0,3.0,1.0,,,
711,712,Mr. Timothy Herrera,18.0,Female,,+998162651050,East Tammy,invalid_email,,Data Science,77,pending,0.0,good,64.0,,"Apartment 13, Cobbfort district, Tashkent, UZ, 100837","manage, nature",3.0,640.0,244.0,"score, difference",1.0,5.0,4.0,100837.0,Cobbfort district,Tashkent
712,713,Johnny Alexander,,Unknown,90.0,,Port Natashastad,invalid_email,,Python,110,inactive,0.0,excellent,243.0,,UZ 100627 Tashkent Burkeside,"of, wrong",0.0,1148.0,817.0,"everybody, education",5.0,2.0,2.0,100627.0,,Tashkent
713,714,Marcus Sanchez,21.0,Female,90.0,,Lake Jasonmouth,,1980-07-14 00:00:00,Other,,pending,,excellent,5800.0,2018-11-06 10:50:00,UZ 100938 Tashkent New Aliciaview,"save, beat",1.0,1394.0,262.0,"usually, yard",1.0,2.0,4.0,100938.0,,Tashkent
714,715,Brian Payne,,Male,81.0,+998398384479,New Mary,invalid_email,1991-03-02 00:00:00,Data Science,110,pending,15.5,average,143.0,,"26959 Mark Coves Apt. 082, North Thomasberg","PM, toward",0.0,460.0,662.0,"dark, resource",4.0,3.0,2.0,,,
715,716,Kathy Wright,20.0,Male,90.0,,West Davidchester,invalid_email,,Other,111,active,0.0,excellent,82.0,,,"when, avoid",0.0,775.0,1043.0,"job, account",4.0,3.0,5.0,,,
716,717,,,Female,,+998395568356,Lake Rebecca,invalid_email,2022-05-02 10:28:02,Data Science,,pending,,good,210.0,2022-08-10 09:16:22,"Apartment 4, South Christopher district, Tashkent, UZ, 100917","to, name",1.0,721.0,1194.0,"government, dark",2.0,1.0,3.0,100917.0,South Christopher district,Tashkent
717,718,Sara Contreras,18.0,Unknown,,,Port Meganberg,invalid_email,2022-10-04 14:39:54,Other,110,pending,0.0,,79.0,,UZ 100007 Tashkent Mclaughlinstad,"foreign, school",2.0,409.0,1423.0,"want, business",3.0,1.0,4.0,100007.0,,Tashkent
718,719,Rodney Jackson,20.0,Unknown,87.0,,Ramirezchester,ann40@morales-wolf.com,,Other,110,inactive,,average,5400.0,,"Apartment 20, North Katieville district, Tashkent, UZ, 100714",,,,,,,,,100714.0,North Katieville district,Tashkent
719,720,Amanda Miller,,Male,68.0,,West Matthewshire,invalid_email,2009-06-16 00:00:00,Data Science,110,pending,0.0,average,240.0,2008-12-02 18:43:00,UZ 100243 Tashkent Meganhaven,,,,,,,,,100243.0,,Tashkent
720,721,Cody Wilson,19.0,Female,95.0,+998963487529,North Kristin,daviskevin@aguilar-moran.com,,Python,117,pending,0.0,,193.0,,UZ 100355 Tashkent New Jenniferport,"place, become",5.0,1106.0,597.0,"much, anything",1.0,3.0,1.0,100355.0,,Tashkent
721,722,Danielle Brown,19.0,Unknown,77.0,+998511177775,Gibsonport,,2002-12-06 00:00:00,Other,81,pending,15.5,excellent,57.0,,,,,,,,,,,,,
722,723,William Davis,18.0,Male,,,Scottfurt,,,Data Science,61,inactive,0.0,excellent,102.0,1976-09-03 23:57:00,"Apartment 5, West Austin district, Tashkent, UZ, 100839","off, because",4.0,1151.0,296.0,"government, exactly",5.0,4.0,5.0,100839.0,West Austin district,Tashkent
723,724,James Perez,20.0,Female,82.0,+998626738836,East Andrew,invalid_email,,Data Science,,inactive,,average,60.0,,"63452 Johnny Ports Suite 957, North Maria",,,,,,,,,,,
724,725,Ashley Harper,18.0,Male,,+998767419984,Franciscobury,katherine53@phillips.com,,Data Science,115,active,0.0,,260.0,2022-11-04 05:31:42,UZ 100448 Tashkent North Marytown,,,,,,,,,100448.0,,Tashkent
